nl_prompt,expected,bleu1,bleu2,bleu3
Gets a job with defined number back to the foreground.,['fg 1'],5.021333847570327e-78,8.636168555094496e-78,2.7961519085384026e-78
get all files in a current directory modified in the last day,['find . -mtime -1 | xargs tar --no-recursion -czf myfile.tgz'],0.13602921084920327,0.13734364486719877,0.16572198516299522
get all the files that are exactly 30 days old,['find . -mtime 30 -print'],0.645648526427892,0.645648526427892,0.645648526427892
Get current host's IPv6 address.,"['host $(uname -n) | grep ""IPv6 address"" | head -n 1 | awk \'{print $5}\'']",0.1643015113592475,0.03159648962335527,0.14967908359685028
Gets IP address of a primary network interface.,"[""/sbin/ifconfig $(netstat -nr | tail -1 | awk '{print $NF}') | awk -F: '/inet /{print $2}' | cut -f1 -d ' '""]",0.2121098693329671,0.14618561000941005,0.15790708835109582
get the jenkins user access,['sudo su - jenkins'],1.0,1.0,0.5219276037182894
Installs 'firefox' package.,['yum install firefox'],1.0,1.0,1.0
"Installs package group ""Development Tools"" answering 'yes' on all questions.","['yum -y groupinstall ""Development Tools""']",0.24145525681920538,0.5060432464745276,0.8649854570273712
"Installs package group ""MYSQL Database Client"", answering 'yes' on all questions.","['yum -y groupinstall ""MYSQL Database Client""']",0.9088642602990016,0.6459370055627932,0.7273636812224911
"Invoke a trusted X11 forwarding SSH connection with server ""192.168.0.14"" on port 222 as user ""phil""",['ssh -v -Y phil@192.168.0.14 -p 222'],0.6473261237866273,0.6473261237866273,0.6473261237866273
Invoke a trusted X11 forwarding SSH connection with the server $ssh_server as user $ssh_user,['ssh -Y $ssh_user@$ssh_server'],0.7203362668653466,0.8020219183488043,0.48162738790808796
Just find directories and skip file names,"['find  / -type d -name ""apt"" -ls']",0.42899961388953095,0.42899961388953095,0.42899961388953095
Keep the last 4 ASCII characters (bytes) of a string.,"['echo ""0a.00.1 usb controller some text device 4dc9"" | rev | cut -b1-4 | rev']",0.2784980066955687,0.24209217536475783,0.2028544109015553
"Keep only the last two hyphen-separated sections of ""abc-def-ghi-jkl""","['echo ""abc-def-ghi-jkl"" | rev | cut -d- -f-2 | rev']",0.8251606483509953,0.8926242079441261,0.4963054760865437
Kill the processes of user `myuser' that have been working more than 7 days,['find /proc -user myuser -maxdepth 1 -type d -mtime +7 -exec basename {} \\; | xargs kill -9'],0.3110502324826445,0.01712756719882559,0.2993830363619115
list *.pdf files under the /home/user/Desktop directory.,"[""find /home/user/Desktop -name '*.pdf'""]",0.7276619958533486,0.6267444925442271,0.6267444925442271
List the abc.def files under the directories /ghi and /jkl which have commented entries and display those entries,['find /ghi /jkl -type f -name abc.def 2> /dev/null -exec grep -H ^# {} \\;'],0.5834542259556095,0.3468836755261453,0.3353343254898853
"list all the "".ksh"" files in the current directory","['find . -ls -name ""*.ksh""']",0.7406093667638122,0.7406093667638122,0.7406093667638122
Lists all directories in a current folder.,['ls -d */'],1.0,1.0,0.5814307369682193
List all environment variables containing 'USER' in their name or value that would result in running a command with 'sudo env'.,['sudo env |grep USER'],0.4088964908638602,0.3267254678399723,0.13052396091611088
List all files and directories (including hidden) in the current working directory in a long list format sorted by the oldest modification time,['ls -alrt `pwd`/*'],0.07178111339308632,0.07098818705886766,0.05903450822297854
List all files/directories under current directory and redirect it to /tmp/files.txt,['find . -ls > /tmp/files.txt'],0.6563555554708402,0.7488856162563027,0.7072121098146055
List all files/directories under current directory with 'FooBar' in their paths ensuring white space safety,"[""find . -print0 | grep --null 'FooBar' | xargs -0""]",0.19649069074111106,0.3409716272507868,0.3794098702141746
"List all files in the current directory tree that were last modified on the 3rd of March, 2010 or later","['find -newermt ""mar 03, 2010"" -ls']",0.6245064791606766,0.16279208372196727,0.5853315120634979
list all javascipts file expect files under proc folder,"[""find . -type d -name proc -prune -o -name '*.js'""]",0.2320024477266746,0.2320024477266746,0.33519077041872514
List all regular files in the current directory tree,"[""find . -type f -exec ls -l '{}' \\;""]",0.8502213476107578,0.8502213476107578,0.8502213476107578
"list all regular files under the directory ""$directory""","[""find $directory -type f -name '*'""]",0.49690642091733905,0.6493636429148483,0.6474053920839111
List all unique parent directories of .class files found under the current directory,"[""find -name '*.class' -printf '%h\\n' | sort -u""]",0.20496726398253978,0.7058696246481077,0.500207064905953
List and see contents of all abc.def files under the directories /ghi and /jkl,['find /ghi /jkl -type f -name abc.def 2> /dev/null -exec ls {} \\; -exec cat {} \\;'],0.20960076539314737,0.20960076539314737,0.3006386402472987
"List common files in directories ""1"" and ""2""",['cat <(ls 1 | sort -u) <(ls 2 | sort -u) | uniq -d'],0.08490821126200819,0.20613596166724704,0.19742292054256214
List files and directories one level deep in the current directory tree,['tree -L 2'],5.498436173236756e-155,4.717068855239749e-155,4.692815769740986e-155
"List only file names matching ""*2012*"" from ""serveripaddress::pt/dir/files/"" listening on port 111 and write to ""output.txt""","['sync --list-only --include ""*2012*.xml"" -exclude ""*.xml"" serveripaddress::pt/dir/files/ --port=111 | awk \'{ $1=$2=$3=$4=""""; print substr($0,5); }\' >output.txt']",0.04439644761579919,0.3844751104850484,0.3771097900886898
"list txt files older than 5 days or html files of any age, null separated","[""find . \\( -name '*.txt'  -mtime +5 -o -name '*.html' \\) -print0""]",0.32742476215833144,0.5710751452144018,0.3897350779485669
Locate all *.csv files under the current directory tree separating the file names with zeroes,"['find . -name ""*.csv"" -print0']",0.8032263623299818,0.6231896303766875,0.34030251263211647
Locate all *.csv regular files under the current directory tree,"['find . -type f -name ""*.csv""']",1.0,1.0,1.0
Locate files with user permissions rwx owned by my_user,['find . -user my_user -perm -u+rwx'],0.6493206210617224,0.4478593179920782,0.8468233160376012
"Log into ""ubuntu@ec2-XX-XXX-XXX-XXX.us-west-2.compute.amazonaws.com"" using identity file ""~/path/mykeypair.pem""",['ssh -i ~/path/mykeypair.pem ubuntu@ec2-XX-XXX-XXX-XXX.us-west-2.compute.amazonaws.com'],1.0,1.0,1.0
login as user YOUR_USER,['su - YOUR_USER'],1.0,0.7742694009950041,0.7742694009950041
"Login to ""$HOST"" and create file ""$FILE_PATH"" if it does not exist","['ssh -q $HOST ""[[ ! -f $FILE_PATH ]] && touch $FILE_PATH""']",0.3342481658592097,0.3342481658592097,0.3120784911123015
Look for files whose names begin with letters a-j,"['find  / -name ""[a-j]*"" -print']",0.32431249449555893,0.32201734343516736,0.34387945921945245
"Make directory ""/tmp/googleTestMock""",['mkdir /tmp/googleTestMock'],1.0,1.0,1.0
"Make directory ""aaa/bbb""",['mkdir aaa/bbb'],1.0,1.0,1.0
"Mathematically sum a column of numbers in ""FileWithColumnOfNumbers.txt""","['cat FileWithColumnOfNumbers.txt | xargs ruby -e ""puts ARGV.map(&:to_i).inject(&:+)""']",0.16998018028054646,0.3787106901370169,0.317141603905412
"Mathematically sum all numbers in ""file.txt""","[""cat file.txt | xargs  | sed -e 's/\\ /+/g' | bc""]",0.283515915795802,0.5435531361407805,0.45359357479653745
"Merge already sorted files ""file*.txt"" and split the result into files of at most 100000 lines each with a prefix ""sorted_file""",['sort --merge file*.txt | split -l 100000 - sorted_file'],0.8256639443483628,0.7982374762837937,0.7048178058686699
"Merge already sorted files in the current directory starting with ""_tmp"" and write the output to ""data.tsv.sorted""",['sort -m _tmp* -o data.tsv.sorted'],0.7373879296899241,0.4123372959931046,0.6972670257428477
"Mount ""/path/to/device"" on ""/path/to/mount/location"" as a loop back device",['mount /path/to/device /path/to/mount/location -o loop'],0.7552645191761302,0.6928034260011856,0.954706986658891
"Mount ""ext4"" filesystem ""/dev/xvdf1"" on ""/vol""",['sudo mount /dev/xvdf1 /vol -t ext4'],1.0,1.0,0.9265608116842791
"Mount ""ntfs-3g"" filesystem ""/dev/mapper/myvolume"" on ""/media/volume""",['mount -t ntfs-3g /dev/mapper/myvolume /media/volume'],1.0,0.8653524933750788,0.9528044161455285
"Mount image ""test"" to loop device ""/dev/loop0""",['sudo mount -o loop /dev/loop0 test'],0.6701364026249627,0.9265608116842791,0.5882281304429848
"Move ""file.txt"" to docker container ""$CONTAINER_ID"" in path ""/var/lib/docker/devicemapper/mnt/$CONTAINER_ID/rootfs/root/file.txt""",['mv -f file.txt /var/lib/docker/devicemapper/mnt/$CONTAINER_ID/rootfs/root/file.txt'],0.9532197963116518,0.4840229951131837,0.9532197963116518
Move each of the directories in /path/to/folders/* to another directory whose name is constituted by appending .mbox to each directory name and create a directory named Messages in this directory then move all *.emlx files into this directory,"['find /path/to/folders/* -type d  -exec mv {} {}.mbox \\; -exec mkdir {}.mbox/Messages \\; -exec sh -c ""mv {}.mbox/*.emlx {}.mbox/Messages"" \\;']",0.6438307984742567,0.9054126483454248,0.9054126483454248
Open a local SSH port on 1080 for application-level port forwarding,['ssh -D1080 root@localhost -g'],0.40089675182837486,0.28232017871523407,0.32980384185673844
"Open executable file for command ""rails"" in text editor ""mate""",['mate `which rails`'],0.42162441249233046,0.3598590234416894,0.4125519163596689
"Output ""testFile.txt.1"" without the "".1"" suffix.",['basename testFile.txt.1 .1'],0.33122529987734056,0.44417880766201817,0.29481199950099
Output all lines in 'file' comparing the first 12 characters and discarding any adjascent lines where these characters are duplicates.,['uniq -w12 -c file'],0.11385988964970627,0.06328843817701152,0.12961487777860567
"Output all lines that have a common first colon-separated field in files 'selection2.txt' and 'selection1.txt' by displaying the common (first) field of each line, followed by the extra fields in both lines.",['join -t: selection2.txt selection1.txt'],0.707534820391027,0.6066004587177358,0.5089205532301649
"Output the base name of first argument to script or function, that is the part following the last slash.","['echo $(basename ""$1"")']",0.5517984921708752,0.5404329964865341,0.5404329964865341
"Page interactively through the output of running 'command' - the arrow keys move the view around, the < and > keys go to the beginning/end of the output, the / key initiates a search, the Q key quits, etc.",['command | less'],0.4084638237653514,0.43554520091572024,0.19476681308252697
Page through extended information about all PCI devices on system.,['lspci -v -v | less'],0.1986589078880532,0.147786004244987,0.49852287898736825
"Parse XML file ""example.xml"" and extract and number all ""key"" tags from the ""config"" section","['xmllint example.xml --xpath ""/config/*/@*"" | sed ""s| key|\\nkey|g"" | nl']",0.23134431567502395,0.25126270750979307,0.38026136661926424
"Pass a wildcard to scp by escaping it: copy all files with names starting with ""files"" in directory ""/location"" on host ""server"" to current directory on local machine, displaying debug info and preserving timestamps and permissions on copied files.",['scp -vp me@server:/location/files\\*'],0.6649719925743963,0.28058834395977617,0.5286174483718351
"Pipe the output of ls into ""read var"" in its separate process",['ls | read var'],0.34378389732076714,0.3385463794109318,0.25162228443002993
"Prefix all files and directories in the current directory with ""Unix_"" if the files contain no whitespace or subdirectories",['for FILENAME in *; do mv $FILENAME Unix_$FILENAME; done'],0.057761036948949566,0.11857571548082876,0.13289590750738256
Preprocess C++ file 'omnitest.cpp' (resolve all preprocessor directives) and page interactively through the result.,['g++ omnitest.cpp -E | less'],0.3570516780816229,0.3855837549043642,0.45126801770853253
"Print ""found"" if ""blah"" contains the hex byte string ""\xCA\xFE\xBA\xBE""","['cat blah | perl -en \'/\\xCA\\xFE\\xBA\\xBE/ && print ""found""\'']",0.2621012397212688,0.5286793216101895,0.3300921081190081
"Print ""test=hello world""","['echo ""hello world"" | echo test=$(cat)']",0.460925337627319,0.48617111070855956,0.4282214188208553
Print '-exec is an action so an implicit -print is not applied' for every file/directory found by the name 'file' under current directory tree,"[""find -name file -exec echo '-exec is an action so an implicit -print is not applied' \\;""]",0.9132412014863275,0.9684007450800212,0.7862853619992839
"Print 'Empty dir' if $some_dir is empty, otherwise print 'Dir is NOT empty'","['if find ""`echo ""$some_dir""`"" -maxdepth 0 -empty | read v; then echo ""Empty dir""; else ""Dir is NOT empty"" fi']",0.2620417435964651,0.04372619403556687,0.30836172504009973
"Print 'file' content, formatting output as 29-symbol wide column",['cat file | fold -w29'],0.523095809252298,0.5486871628199034,0.523095809252298
"Print a 2 byte decimal integer from ""/dev/random""",['od -An -N2 -i /dev/random'],0.3143011469630718,1.9713369134877756e-78,0.26536254035784024
"Print a count of all unique entries in ""ips.txt"" with the most frequent results at the top",['sort ips.txt | uniq -c | sort -bgr'],0.6356534860913239,0.5795782787848095,0.915713591028251
Print a line of 10 '#' characters,"['seq  -f ""#"" -s \'\' 10']",0.20786251870772665,5.430927853762242e-78,4.746278653501107e-78
Print a list of all *.code files from the current directory tree,['find . -name *.code'],0.5983433868580815,0.5765487011292941,0.5651262381047348
Prints a random line from file,['head -$((${RANDOM} % `wc -l < file` + 1)) file | tail -1'],1.86310672450237e-78,0.18457168267380222,0.17464887661581063
"Print a randomly sorted list of numbers from 1 to 10 to file ""/tmp/lst"" and outputs ""-------"" followed by the reverse list to the screen","[""seq 1 10 | sort -R | tee /tmp/lst |cat <(cat /tmp/lst) <(echo '-------') | tac""]",0.42985599763675486,0.2557291599131006,0.36827575162827636
Print a sorted list of all .jpg files in the current directory and below,"[""find -name '*.jpg' | sort -n""]",0.38841068121376743,0.3194788933433886,0.3554621519956452
prints absolute file paths for files in current directory,['find `pwd` -maxdepth 1'],0.06656213940646744,0.14116578095246593,0.14116578095246593
Print all files/directories under ... directory by terminating their paths with a null character,['find ... -print0'],1.0,1.0,1.0
"Print all files containing ""word1"" and ""word2"" in the current directory tree",['comm -12 <(grep -rl word1 . | sort) <(grep -rl word2 . | sort)'],0.2121861152636123,0.31943214732453695,0.2298930394240848
Print all files that exceed 1000 blocks and were modified at least a month ago,['find / -size +1000 -mtime +30 -exec ls -l {} \\;'],0.48714241847887113,0.5375735693311238,0.7077951436891367
Print all group names known to the system.,['getent group | cut -d: -f1'],0.027106373194939883,0.027106373194939883,0.027106373194939883
Print all unique strings in $1.tmp file.,['cat $1.tmp | sort -u'],0.5633940821180058,0.6723042472074123,0.5334053983387737
Print an alert message containing the IP address and information of the user connecting via SSH,"['echo -e ""ALERT - Shell Access on:\' `date` `who` \'\\n\\n\' `whois $(who | cut -d\'(\' -f2 | cut -d\')\' -f1)`""']",2.124752825975155e-78,0.08511913508312549,2.1039511191289436e-78
"Print characters in variable ""$a"" that exist in variable ""$b""","['echo ""$(comm -12 <(echo ""$a"" | fold -w1 | sort | uniq) <(echo ""$b"" | fold -w1 | sort | uniq) | tr -d \'\\n\')""']",0.009292787189883989,0.3229233768586999,0.04662963880280521
"Print the contents of ""n""",['cat n'],1.0,1.0,1.4256605770826504e-231
"Print continuous lines of 100 random characters either ""."" or "" ""","[""cat /dev/urandom | tr -dc '. ' | fold -w 100""]",0.4029752544245289,0.19921250090504072,0.2368644580314316
"Prints current month calendar, without highlighting of a current date.",['cal -h'],0.20287366424876008,0.11939514264497722,0.24941747177008258
Print current shell settings,['set -o'],2.7175094755457666e-78,1.3127657569660467e-231,2.7175094755457666e-78
Print the current working directory without a trailing newline,['echo -n $(pwd)'],0.6220700406786386,2.5603055431633463e-78,0.34185025753461284
"Print each line in ""file1"" whose first word does not exist as the first word of any line in ""file2""",['join -v 1 <(sort file1) <(sort file2)'],0.2169034866177879,0.7932358832483425,0.814181106580581
Print each logged in user's username and full name,"['finger -l | grep ""Name:"" | tr -s \' \' | cut -d "" "" -f 2,4- | sort | uniq']",0.18948633604620008,0.4468301945168974,1.24956666616104e-78
"Print file information of command ""passwd""",['ls -l `which passwd`'],0.4819021845482765,1.0,0.2830956597218095
Print file system disk space usage of the current directory's file system,['df .'],5.021333847570327e-78,1.4210766955338568e-78,5.021333847570327e-78
Prints file.txt without the last N bytes,['head -c -N file.txt'],0.2625903890369613,0.7470142947911855,0.8522456714074852
"Print the first 20 of the most changed "".cs"" files in git",['git log --pretty=format: --name-only | grep .cs$ | sort | uniq -c | sort -rg | head -20'],0.16138618475485564,0.12390969886999532,0.18576734076816642
Prints the first N bytes of file.txt,['head -c N file.txt'],0.8394327083733336,0.7276817202342092,1.0
"Print flow of random data, showing all non-printing characters",['cat -v /dev/urandom'],4.634347135356342e-155,4.388630450986681e-155,6.160946493224707e-155
"Print the full real path of ""/dev/disk/by-uuid/$1"" followed by ""is not mounted""",['echo $(readlink -f /dev/disk/by-uuid/$1) is not mounted'],1.0,0.5561352296036786,0.452548616599351
Prints git log message with a custom time format string,"['date -d @$(git log -n1 --format=""%at"") +%Y%m%d%H%M']",0.35535004046025775,0.200693978552124,0.391337108957828
"Print the hexadecimal bytes and printable characters of ""Hello world""",['echo Hello world | od -t x1 -t c'],0.6236244818062909,0.59637528415981,0.41026127581770555
"Print the last space separated word from ""a b c d e""","['echo ""a b c d e"" | tr \' \' \'\\n\' | tail -1']",0.5274952951221149,0.4639384742776334,0.34200562246098976
"Prints the length, line number, and contents of the longest line in myfile","['perl -ne \'print length().""  line $.  $_""\' myfile | sort -nr | head -n 1']",0.20380466802449812,0.12455226450725805,0.25323777684752274
Print lines in file 'filename' that do not match the regex 'pattern',"[""grep -v 'pattern' filename""]",0.727147641547681,0.6815757064066384,1.0
"Print lines in the sorted contents of ""a.txt"" that are not in the sorted contents of ""b.txt""",['comm -23 <(sort a.txt) <(sort b.txt)'],0.40799035051231586,0.9031990594723792,0.34307762320391294
Print lines that only unique ones in 'set1' and 'set2' files,['cat <(grep -vxF -f set1 set2) <(grep -vxF -f set2 set1)'],0.16509852064335753,0.1346268538951743,0.16069627474433482
"Print line, word and byte counts for each .php files in current directory tree and also show the total counts",['wc `find | grep .php$`'],0.063742579112273,0.10334382887199435,0.08897294721358001
"Print the list of files and directories of the current directory including "".""",['find . \\( -name . -o -prune \\)'],0.19618519651483363,0.19618519651483363,0.19618519651483363
"Print the list of files in the current directory tree excluding those whose paths contain ""exclude3"" or ""exclude4""","['find . | egrep -v ""(exclude3|exclude4)"" | sort']",0.2782780741480909,0.38831754371891447,0.29637808671525956
Print local SRV record of domain '_etcd-client._tcp.',"['dig @""127.0.0.1""  _etcd-client._tcp. SRV']",0.29192000339986907,0.4142625804659709,0.5685100997450637
"Prints long listing of the current directory, sorted from oldest to newest, with appended indicators.",['$ ls -Fltr'],3.021520912734739e-155,0.3174747571129314,0.1702602472176709
Prints long listing of top ten most memory using processes in a system.,"['ps -e -orss=,args= | sort -nr | head']",0.26960805038319824,0.12849184330457414,0.31299524936264717
Print the most recently modified file,['ls -1tr * | tail -1'],1.5214359343079012e-78,1.3806441107974892e-78,0.590096156808963
Print mount point of the file system containing $path.,"['df --output=target ""$path"" | tail -1']",0.12428306437176448,0.2119919696624563,0.17565572404262506
prints the names of all files in the directory tree rooted in /usr/src whose name ends with ‘.c’ and that are larger than 100 Kilobytes.,"[""find /usr/src -name '*.c' -size +100k -print""]",1.0,0.8027044838702939,1.0
"Print the names of all files in or below the current directory, with all of the file permission bits S_ISUID, S_ISGID, and S_IWOTH set","['find . -perm -o+w,+s']",0.5540080387705811,0.5540080387705811,0.3902638162928398
Print name of the file system containing $path.,"['df -h $path | cut -f 1 -d "" "" | tail -1']",0.4023438949131331,0.42128638735495894,0.3513840605696613
Print the newest *.txt file under current directory with timestamp and path,"['find . -name ""*.txt"" -printf ""%T@ %p\\n"" | sort | tail -1']",0.45710499198053517,0.3732492613476114,0.44143909439984574
"Print newline, word, and byte counts of each '*.java' file within current directory, and total newline, word, and byte counts","[""find . -name \\*.java | tr '\\n' '\\0' | xargs -0 wc""]",3.9148078052717977e-78,0.10814100440095911,0.2744881630577144
print number of jobs,['n_jobs=`expr $(jobs | wc -l)`'],0.050087859282305955,0.050087859282305955,0.24252107463564873
Print only lines from 'file1.txt' that not present in 'file2.txt' and beginning with 'Q',"[""cat file1.txt | grep -Fvf file2.txt | grep '^Q'""]",0.3437456140353941,0.4933356345382991,0.45323832493318394
"Print only the number of lines in file ""$f""","[""wc -l $f | tr -s ' ' | cut -d ' ' -f 1""]",6.012074810508956e-79,0.055362827687458614,0.055362827687458614
"Print package information the command ""ldconfig"" belongs to in rpm",['rpm -qfi `which ldconfig`'],0.4721318825957838,0.4498335295544338,0.4498335295544338
Prints process tree of the current command process.,['pstree -p $$'],0.6186101569833722,1.0,0.4562799427006306
Prints process tree with command line arguments and process id numbers.,['pstree -apl'],0.5659119256652702,0.7292571723872933,0.800737402916808
Print second field from semicolon-seprated line $string.,"[""echo $string | cut -d';' -f2""]",0.5832012039914727,0.7202343877500255,0.5391477287240959
Print sed commands that would replace all occurrences of 'previousword' with 'newword' in all regular files with '.cpp' extension under '/myprojects' directory tree,"[""find /myprojects -type f -name '*.cpp' -print0 |    xargs -0 echo sed -i 's/previousword/newword/g'""]",0.8505635483158457,0.636051589366429,0.6122826269422744
Print sorted list of all group names known to the system.,['getent group | cut -d: -f1 | sort'],0.16342968483823564,0.2362628876241263,0.18375330691812836
"Print whether the unique contents of ""set1"" and ""set2"" differ",['diff -q <(sort set1 | uniq) <(sort set2 | uniq)'],0.2103843365659654,0.25120046080813974,0.1332495744491217
"Print which files differ in ""PATH1/"" and ""PATH2/"" recursively excluding any files that match any pattern in ""file1""",['diff PATH1/ PATH2/ -rq -X file1'],0.6396062531452237,0.5759671759058722,0.6025746108841055
Process all files matching pattern 'file??' and residing in the xargstest/ directory tree with script `myscript.sh',"[""find xargstest/ -name 'file??' | xargs myscript.sh""]",0.7845322969997631,0.7405949306375588,0.7695819766309795
"Prompt the user with a question ""This is the question I want to ask?"" and save ""y"" or ""n"" in variable ""REPLY"" in zsh","['read REPLY\\?""This is the question I want to ask?""']",0.8219497732605443,0.7504475521094128,0.5157622117922983
"Read a line from standard input into variable ""response"" without backslash escapes using the prompt ""About to delete all items from history that match \""$param\"". Are you sure? [y/N] ""","['read -r -p ""About to delete all items from history that match \\""$param\\"". Are you sure? [y/N] "" response']",0.8966817883633416,0.9682479330290165,0.9604752445333795
"Read a line from standard input into the variable ""yn"" using the first argument as the prompt (""$1 "")","['read -p ""$1 "" yn']",0.42835287319132476,0.6032507670574376,0.4968271843768452
"Read a line from standard input with prompt ""Are you sure you wish to continue?""","['read -p ""Are you sure you wish to continue?""']",1.0,1.0,1.0
"Read a single character from standard input into variable ""key"" without backslash escapes and using the prompt ""Press any key to continue...""","['read -n1 -r -p ""Press any key to continue..."" key']",0.8752203769960691,0.9313687360131897,0.9313687360131897
"Read a single character from standard input into variable ""key"" without backslash escapes, with a timeout of 5 seconds, and with the prompt ""Press any key in the next five seconds...""","[""read -t5 -n1 -r -p 'Press any key in the next five seconds...' key""]",0.8455615077172164,0.10703592685732281,0.7971947335310442
"Read a single line from standard input and save to variable ""line""",['read line'],0.47750342648354643,0.4459798910708181,0.23464572660152308
Read all *.txt file paths under /foo into a Bash array ($files),"['IFS=$\'\\n\' read -d \'\' -ra files < <(find /foo -name ""*.txt"")']",0.39885178756336337,0.09695749523361159,0.17380300555909695
recall the second argument from a previous command by pressing alt-shift-y,"['bind \'""\\eY"": ""\\e2\\e.""\'']",7.640030005906314e-232,5.318731162343385e-232,7.640030005906314e-232
Receive pattern to search for on the standard input and print only matching part of lines from file 'f.html',['cat f.html | grep -o \\'],0.49454587604647543,0.44932528670420063,0.47027963408204876
"Recursively add read and execute permissions to all files and folders in ""directory""",['chmod -R +xr directory'],0.5102904728977014,0.3415778749618079,0.3335351129494008
"Recursively bind ""/sys"" to ""/var/snmp3/sys""",['mount --rbind /sys /var/snmp3/sys'],0.6345874548803054,1.0,0.6609556604342021
Recursively changes group ownership of everything within a current directory to 'repogroup'.,['chgrp -R repogroup .'],0.737988454296902,0.34506115379602287,0.737988454296902
Recursively compress every file in the current directory tree and keep the original file,['gzip -kr .'],7.221948193667952e-155,2.5947372063098086e-78,2.5947372063098086e-78
"Recursively copy directory ""/path/to/data/myappdata"" to ""user@host:/remote/path/to/data/myappdata""",['rsync -rvv /path/to/data/myappdata user@host:/remote/path/to/data/myappdata'],0.845627465582845,0.9660854289024723,0.8619366580855292
Recursively copies everything under the 'current' folder to the '.hiddendir' folder.,['cp * .hiddendir -R'],0.6826020496219204,0.816496580927726,0.6826020496219204
"Recursively copy newer files in ""sourcedir/"" to ""user@dest.com:/dest/dir/"" via ssh",['rsync -auv -e ssh --progress sourcedir/ user@dest.com:/dest/dir/'],0.06144321840050021,0.6497433683155326,0.5249385491138053
"Recursively finds all files with whole word ""pattern"" in a current folder, and precedes found string with its number in file.","['grep -rnw `pwd` -e ""pattern""']",0.4635241428251625,0.304577696074354,0.4492029123095655
"Recursively move ""./dir"" to ""user@host:/path"" compressing data and displaying progress during transmission",['rsync -rvz --progress --remove-sent-files ./dir user@host:/path'],0.624099335943162,0.6686456862319663,0.3503341121092947
Redirects time output to file.,['{ time find / 2>/dev/null; } 2>time.txt'],0.09044516957015254,0.08240550473722394,2.958864130998708e-233
remote copy all text files from one location to another,"[""find .  -name '*.txt' -exec rsync -R {} path/to/dext \\;""]",0.21677427245469066,0.508292885322972,0.2598687758969565
"Remount ""/"" without writing in ""/etc/mtab""",['mount -n -o remount /'],0.807681595142239,0.640427945703571,0.761827408333416
"Remount ""/dev/block/mtdblock3"" on ""/system"" with read and write permission","['mount -o remount,rw -t yaffs2 /dev/block/mtdblock3 /system']",0.7831729052126176,0.9262991059952154,0.7831729052126176
"Remount ""/home/evgeny"" with the ""suid"" flag set","['sudo mount -i -o remount,suid /home/evgeny']",0.7838860815358907,0.7838860815358907,0.7838860815358907
"Remount ""/media/Working/"" with a umask of 000","['mount /media/Working/ -oremount,umask=000']",0.5992434837181511,0.6874135741602714,0.531278357196019
"Remove ""\n"" from ""test1\ntest2\ntest3"" and search for ""test1.*test3""","['echo -e ""test1\\ntest2\\ntest3"" |tr -d \'\\n\' |grep ""test1.*test3""']",0.42675029502515466,0.34988878956944397,0.4725502142224848
"Remove the ""^M"" characters from all *.ext files under /home directory","['find /home -type f -name ""*.ext"" -exec perl -pi -e \'s/\\r//g\' {} \\;']",0.4921068268072967,0.6947429548883491,0.48360298400391255
Remove all *.swp files under current directory ensuring white space safety,"['find . -name ""*.swp"" -print0|xargs -0 rm']",0.8931440071693292,0.8931440071693292,0.8931440071693292
Remove all *~ files under dir,['find dir -name \\*~ | xargs echo rm | ksh -s'],0.32440449300310803,0.4448607065100078,0.4448607065100078
Remove all .txt files with spaces in names in and below the current directory,"['find -name ""*\\ *.txt"" | xargs rm']",0.41385470263393187,0.5215478053798762,0.6198549813336537
remove all the core files from /usr folder which have not been accessed in the last 7*24 hours,"['find /usr -name core -atime +7 -exec rm ""{}"" \\;']",0.600995723605088,0.7857982572173272,0.6712089421435641
"Remove all files from the current directory tree whose names do not match regular expression ""excluded files criteria""","['find . | grep -v ""excluded files criteria"" | xargs rm']",0.6162334061599511,0.197782722221485,0.4565878395500315
Remove all files under current directory,"[""find -exec rm '{}' +""]",0.48495173844649814,0.48495173844649814,0.48495173844649814
"Remove all files whose names begin with ""no-such-thing"" in the /home/peter directory tree",['find /home/peter -name no-such-thing* |xargs rm'],0.7045237227542804,0.7134885382278087,0.6815725938367149
Remove all regular files from the current directory tree that were modified between August 10th and August 17th,"['find . -type f -newermt ""Aug 10"" ! -newermt ""Aug 17"" -exec rm {} \\;']",0.4022486104975483,0.29988360790604024,0.30719972642714843
Remove all regular non-hidden files modified more than 7 days ago and residing in the /tmp directory tree,"[""find /tmp -type f -name '*' -mtime +7 -print0 | xargs -0 rm -f""]",0.6024885002385892,0.496832956603665,0.6241456825187371
Remove all spaces from standard input,"[""tr -d ' '""]",0.5969491792019646,0.5969491792019646,0.5969491792019646
Removes all top-level empty folders within the current folder.,['ls | xargs rmdir'],0.11085434134712652,0.2905857294915733,0.10836164033218013
"Remove characters in columns 34 through 39 in the output of ""finger""",['finger | colrm 34 39'],0.22533753160530579,0.1329202734911178,0.21158827697516275
Removes everything from current folder but '*ddl*' and '*docs*' files.,['ls -1|grep -v -e ddl -e docs| xargs rm -rf'],0.15459881918456164,0.07451457995471392,0.2965703269029343
"Rename ""file.txt"" in directories ""v_1"", ""v_2"", and ""v_3"" each to ""v_1.txt"", ""v_2.txt"", and ""v_3.txt"" respectively and print the conversion","[""rename -v 's#/file##' v_{1,2,3}/file.txt""]",0.27150544557821943,0.24884533762040226,0.09502963504749448
