nl_prompt,expected,bleu1,bleu2,bleu3
"File 'save_pid.txt' contains a process ID, instantly kill this process with SIGKILL signal.",['kill -9 `cat save_pid.txt`'],0.8196189957582152,0.8196189957582152,0.6850564735741161
"Filters out all comments from the output of the command ""crontab -u $user -l"" ignoring errors","[""crontab -u $user -l 2>/dev/null | grep -v '^#'""]",0.7430422915856848,0.6928776055697707,0.7076814565579806
find .gif files in /var/www and below that were last changed between 90 and 180 days ago,['find /var/www -name *.gif -ctime +90 -ctime -180'],0.7715239086123236,0.7814811151514025,0.8944696664691558
Find a directory named 'project.images' in the entire filesystem and show it in long listing format,"['find  / -type d -name ""project.images"" -ls']",0.956570371605845,0.9329150254705435,0.9329150254705435
"find all the "".c"" files in the folder ""/home/you"" which have been accessed in the last 30*24 hours","['find /home/you -iname ""*.c"" -atime -30 -type -f']",0.752507568671729,0.752507568671729,0.752507568671729
"find all the "".flac"" files in the current folder and convert them to mp3 with 128k bit rate","['find -name ""*.flac"" -exec ffmpeg -i {} -acodec libmp3lame -ab 128k {}.mp3 \\;']",0.42342432075952385,0.4243268839272036,0.4243268839272036
find all '*.c' files under $HOME directory which context contains sprintf,"[""find $HOME -name '*.c' -print | xargs grep -l sprintf""]",0.23500188935539662,0.2461508008628001,0.30195363394269975
"Find all *.c files under and below the current directory that contain ""hogehoge""",['find . -name \\*.c | xargs grep hogehoge'],0.29146136260715894,0.2713482761531767,0.37860745695427045
Find all *.ext regular files under /path and execute my_cool_script for each of them with the file path as argument,"[""find /path -type f -name '*.ext' -exec my_cool_script \\{\\} \\;""]",0.8410764238634807,0.9280079927150228,0.8410764238634807
"Find all *.mp3, *.aif*, *.m4p, *.wav, *.flac files under $musicdir directory","['find ""$musicdir"" -type f -print | egrep -i \'\\.(mp3|aif*|m4p|wav|flac)$\'']",0.2632819476167265,0.26998600289475255,0.26676344056145196
"Find all *.page (case insensitive) files/directories under current directory and run ~/t.sh for each of them with the file path as argument, then sort the output",['find . -iname *.page -exec ~/t.sh {} \\; | sort'],0.889804587487893,0.889804587487893,0.889804587487893
Find all *.pdf.marker files under ${INPUT_LOCATION} and move them to ${OUTPUT_LOCATION} also move any *.pdf files with the same name under current directory to ${OUTPUT_LOCATION},"['find ${INPUT_LOCATION}/ -name ""*.pdf.marker"" | xargs -I file mv file $(basename file .marker) ${OUTPUT_LOCATION}/.']",0.4196118472603507,0.4809294579338639,0.5174677360300998
Find all *.rb (regular) files under current directory and count their line numbers,"['find . -name ""*.rb"" -type f | xargs wc -l']",0.5522936838945355,1.0,0.44974537418799687
Find all *.swp files/directories under current directory and print the list to a file named 'rm',"['find . -name ""*.swp"" > rm']",1.0,1.0,0.7370346039990133
"Find all *.txt, *.html files under /basedir that match the case insensitive pattern *company* in their names","[""find /basedir/ \\( -iname '*company*' -and \\( -iname '*.txt' -or -iname '*.html' \\) \\) -print0""]",0.5136927644361422,0.22758996715076057,0.5136927644361422
Find all *.txt files that reside under and below /home/wsuNID/,"['find /home/wsuNID/ -name ""*.txt""']",1.0,1.0,1.0
Find all *.xml files under current directory,['find -name *.xml'],0.44753178395843146,0.6416621421905118,0.6416621421905118
Find all *gz files under asia and emea directory and print their names and line counts to file_count.txt,"['find asia emea -type f -name ""*gz"" | while IFS= read -r fname; do printf ""%s %s\\n"" ""$fname"" $(gzip -dc ""$fname"" | wc -l) >> file_count.txt; done']",0.40313476691067196,0.2290891830045045,0.24484808956335194
Find all *text files/directories under current directory,"['find -name ""*text""']",0.35818542793493163,0.308490178589493,0.3204848174291866
Find all .less files in the current directory tree,['find . -name *.less'],0.8137489370974955,0.5651262381047348,0.5651262381047348
"Find all .sql files in the current directory recursively and apply script ""scriptname"" to them","[""find . -name '*.sql' -exec scriptname {} +""]",0.6879793247174835,0.8276756472065173,0.8276756472065173
"Find all 1.txt, 2.txt and 3.txt files under current directory and change the permission to 444",['find . \\( -name 1.txt -o -name 2.txt -o -name 3.txt \\) -print|xargs chmod 444'],0.8373001288465055,0.6723669346918755,0.5980323518227966
Find all aliencoders.[0-9]+ files/directories under /home/jassi/ directory,"['find /home/jassi/ -name ""aliencoders.[0-9]+""']",0.5913975419634515,0.6030581079503794,0.9585298850647722
Find all aliencoders.[0-9]+ files under /home/jassi/ directory,"['find /home/jassi/ -type f -name ""aliencoders.[0-9]+""']",0.7940041497140791,0.7940041497140791,0.7940041497140791
find all the backup files in the current folder and delete them after user confirmation,"['find . -type f -name ""*.bak"" -exec rm -i {} \\;']",0.8704722073853947,0.8104498198154572,0.8104498198154572
Find all catalina* files/directories under /path/to/search/in,"[""find /path/to/search/in -name 'catalina*'""]",0.7410299889355926,1.0,1.0
find all the configuration files in /etc folder along with the last access & modification time,"['find /etc -name ""*.conf"" -printf ""%f %a, %t\\n""']",0.37702308469657314,0.3830698146073035,0.34780125546015894
find all the configuration files in the file system,"['find / -name ""*.conf""']",0.5193746422641472,0.4860600645818879,0.6184180149906354
"find all the cpp(C++ source files), java, header files in the current directory",['find . -name *.cpp -o -name *.h -o -name *.java'],0.5660423565706736,0.5660423565706736,0.5660423565706736
find all the css files,"[""find -name '*.css'""]",0.6416621421905118,0.6416621421905118,0.44753178395843146
Find all directories in the /data1/realtime directory tree that were last modified more than 5 minutes ago but less than 60 minutes ago,['find /data1/realtime -mmin -60 -mmin +5 -type d'],0.9540708756626319,0.9540708756626319,0.9540708756626319
Find all directories in the current directory tree whose names do not contain '.' and move their contents to the current directory,"[""find . -type d ! -iname '*.*' | while read d; do mv $d/* .; done""]",0.38778774538565186,0.34270702364841427,0.3770269232214635
find all the directories in the current folder and change to these directories and run a command,"['find . -type d -exec sh -c \'cd -P -- ""{}"" && pwd -P\' \\;']",0.12625742220543054,0.13428592296710845,0.10780545324620729
find all the directories in current folder and delete them,['find . -type d -delete'],1.0,0.3715538290362363,0.5050670581742859
find all the directories in the current folder excluding search in the sub directories and create these directories in another path,"[""find . -maxdepth 1 -type d | xargs -I X mkdir '/new/directory/X'""]",0.5523082817080345,0.5523082817080345,0.5523082817080345
Find all directories that have been accessed $FTIME days ago under current directory tree,['find . -type d -atime $FTIME'],0.9061874434879645,0.9061874434879645,1.0
find all directories that names are 'project.images' and display details,"['find  / -type d -name ""project.images"" -ls']",0.6109506009842816,0.912831651059373,0.5910756083916021
Find all directories under /home/username/public_html/sites/all/themes and set their permission to 750,['find /home/username/public_html/sites/all/themes -type d -exec chmod 750 {} +'],0.6469792323546731,1.0,0.9738505480425678
Find all directories under /home/username/public_html/themes and set their permission to 750,['find /home/username/public_html/themes -type d -exec chmod 750 {} +'],1.0,0.9699161750394991,1.0
"Find all directories under current directory and set read-write-execute permission for owner, read-execute permission for group and other for those directories","['find . -type d -exec chmod u=rwx,g=rx,o=rx {} \\;']",0.5749813619641747,0.5749813619641747,0.5749813619641747
"find all the directories with the name ""DIRNAME"" in the current folder and force delete them",['find . -type d -name “DIRNAME” -exec rm -rf {} \\;'],0.8503193578929968,0.09828293635875329,0.8503193578929968
find all empty files,['find / -empty'],0.44749354154971166,0.44749354154971166,0.44749354154971166
find all the empty files and folders in your system,['find / -empty'],1.0,1.0,1.0
Find all fglrx-libGL* files under and below debian/fglrx/,"[""find debian/fglrx/ -name 'fglrx-libGL*'""]",0.9051034981560222,0.9051034981560222,0.9051034981560222
find all files & dircetiry in current directory which  have .tmp extension and delete them .,"['find . -type f -name ""*.tmp""  -exec rm -rf {} \\;']",0.6784871300873285,0.3789044091509953,0.5903581923388609
Find all files/directories containing the case insensitive string something' in their names under current directory tree,"[""find . -iname '*something*'""]",0.8590888738245122,0.8590888738245122,0.8590888738245122
Find all files/directories in current directory and run the command 'command' on each of them invoking the command as few times as possible,['find -exec command {} +'],0.8801117367933934,0.8801117367933934,0.8801117367933934
"Find all files and directories in the current directory tree with ""linkin park"" in their names and copy them to /Users/tommye/Desktop/LP","['find . -iname ""*linkin park*"" -exec cp -r {} /Users/tommye/Desktop/LP \\;']",0.9643362178005417,0.9506506804223306,0.9100791733450093
Find all files/directories matching the regex .*sql.*,['find -regex .*sql.*'],0.7055645543810036,0.33170452880164064,0.3570583512587401
Find all files/directories named 'foo' in the entire filesystem,['find / -name foo'],0.49041180180807975,0.6733187455351302,0.6733187455351302
Find all files/directories named 'foo.bar' in the entire filesystem,['find / -name foo.bar -print'],0.46667868764277487,0.4929958670666526,0.629262633016552
Find all files/directories named 'testfile.txt' under current directory tree,['find . -name testfile.txt'],0.8590888738245122,1.0,0.8590888738245122
Find all files/directories that contain 'packet' (case insensitive) in their names excluding directories that are bigger than 1500 bytes in size,"['find . -iregex "".*packet.*"" ! -type d -size +1500c']",0.5505864760058459,0.641819316027697,0.5564162937526478
"Find all files/directories that have read, write, execution permission for user and belong to the user 'my_user' under current directory tree",['find . -user my_user -perm -u+rwx'],0.44898156252946736,0.3695953410497902,0.9184678024441792
Find all files/directories under $dir directory,"['find ""$dir""']",0.598690849764947,0.22416933501922293,0.598690849764947
Find all files/directories under '/usr/share/doc' directory tree whose name start with 'README',['find /usr/share/doc -name README\\*'],0.8702397637697912,0.8702397637697912,0.8702397637697912
Find all files/directories under ./var/log directory,['find ./var/log'],1.0,1.0,0.6395028446903569
Find all files/directories under /path/to/dir and set directory permission to 0755 and file permission to 0644,"[""find /path/to/dir -type d -exec chmod 0755 '{}' \\; -o -type f -exec chmod 0644 '{}' \\;""]",0.8374758632535342,0.8374758632535342,0.8374758632535342
"find all files and directories under the current directory and display the filesize followed by the filename, using the stat command on FreeBSD/OSX","['find . -type f -exec stat -f ""%z %N"" {} \\;']",0.6536060298777379,0.730662928609125,0.46063535785824605
Find all files/directories under current directory in maximum 3 levels deep,['find -maxdepth 3'],0.8268060631544933,0.8268060631544933,0.8268060631544933
Find all files/directories under current directory with null character as the delimiter and then replace the null characters with :,"['find -print0 | tr ""\\0"" "":""']",0.322646445834653,0.6296129633243315,0.6296129633243315
Find all files and directories under current directory without crossing over to other partitions,['find . -xdev -print0'],0.513417119032592,0.513417119032592,0.513417119032592
Find all files/directories which have been modified from the start of the day in directories/files taken from the glob pattern '/tmp/test/*',['find /tmp/test/* -daystart -mtime -0'],0.5259768954407417,0.2668651649497355,0.2668651649497355
"Find all files/directories with '.tar.gz' extension under $DIR/tmp/daily/ directory tree, sort them numerically and show the last 3 of them","[""find $DIR/tmp/daily/ -name '*.tar.gz' | sort -n | tail -3""]",0.8473801213939364,0.9080821798911972,0.819334231936727
Find all files/directories with 'my key phrase' in their names under current directory,"[""find . -name '*my key phrase*'""]",0.8743414417652072,0.8743414417652072,0.8446593249975184
"Finds all files having text ""texthere"" recursively in a current folder, and precedes found string with string number in file and file name.","['find -type f -exec grep -Hn ""texthere"" {} +']",0.3169402623623359,0.17403771614442984,0.36429528508789155
Find all files in the `sourceDir' directory tree,['find sourceDir -mindepth 1'],0.6226286985611427,0.42437284567694994,0.5534619401973396
Find all files in the /home/myuser directory recursively that are older than 7 days,['find /home/myuser -mtime +7 -print'],0.7866754654718968,0.7866754654718968,0.7866754654718968
Find all files in the current directory and its sub-directories that have been modified sometime in the last 24 hours.,['find . -mtime -1 -prin'],0.6689604664235209,0.6872892787909722,0.6689604664235209
find all the files in current directory of size greater than 10MB and less than 20 MB.,['find . -size +10M -size -20M'],0.7600387688410862,0.7600387688410862,1.0
Find all files in the current directory recursively that were last modified more than 5 days ago,['find ./* -mtime +5'],0.5697863655544793,0.5697863655544793,0.5697863655544793
Find all files in current directory that were modified less than 1 day ago excluding hidden files  and archive them to /media/caca/extract/full$date.cpio,['find . -depth \\( -wholename \\./\\.\\* \\) -prune -o -print| cpio -aov > /media/caca/extract/full$date.cpio'],0.36715507959246246,0.4815986693675018,0.49178410430697433
find all the files in the current directory which have been modified after a file,['find . -newer file'],0.5687205078288069,1.0,0.5564828041879248
find all the files in the current folder and display them in the sorted order of their name,['find . | sort'],0.46548383647045716,0.46548383647045716,0.46548383647045716
find all files in the current folder that are not modified in the last 10 minutes,['find . -mmin +10 -print'],0.5204944454433559,0.4695966835778606,0.4695966835778606
find all the files in the current folder that have been accessed in today,['find -atime 0'],0.4922703681524304,0.21223633441554038,0.4922703681524304
find all files in the current folder which are bigger than 10bytes,['find . — size +10 -print'],0.5229336801061241,0.549696364469696,0.5229336801061241
find all the files in the current folder which have been modified in the 10 minutes ago,['find -mmin +15 -mmin -25'],0.4666756931662376,0.4666756931662376,0.32343106284050904
find all the files in current folder which end with a speicifc regular expression and display their count,"['find ./ -type f -regex "".*\\.[JPGjpg]$"" | wc -l']",0.40826031789479617,0.24047107833596107,0.44791510917829913
find all the files in the current folder which have execute permission,['find . -executable'],0.6611184124221073,0.2296169506110448,0.2296169506110448
find all the files in the directory which is pointed by $1 variable ending with the name held in the variable $2 or having the extension of value saved in the argument $2.,"['find $1 \\( -name ""*$2"" -o -name "".*$2"" \\) -print']",0.2897068507478923,0.5081327481546147,0.2897068507478923
find all the files in the folder /opt which have been accessed exactly 20 days ago,['find /opt -atime 20'],0.42447501783962543,0.42447501783962543,0.42447501783962543
find all the files in the home folder that are modified day before yesterday,['find $HOME -mtime -2 -mtime +1'],0.10484742305708127,0.10484742305708127,0.4133732829767919
Find all files in ~/clang+llvm-3.3/bin/ and print 'basename /file/path' for each file,['find ~/clang+llvm-3.3/bin/ -type f -exec echo basename {} \\;'],0.8998957839803103,0.563257050779594,0.3684856068325182
"Find all files matching the pattern ""${pattern}"" in their name and execute ${my_command} for each of them with the file path as argument","['find ${directory} -name ""${pattern}"" -print0 | xargs -0 ${my_command}']",0.5649773409065857,0.557103668054794,0.5649773409065857
"Find all files recursively which end in "".php""","['find . -name ""*.php"" -print']",0.7046880897187133,0.7046880897187133,0.46454280235690737
Find all files residing in /home/dm/Video or below that were changed less than 7 days ago,['find /home/dm/Video -mtime -7'],0.7017437105337435,0.7017437105337435,0.7668354011112517
find all the files that have been changed today,['find . -ctime 0 -type f'],0.6218254057241969,0.6836013949954282,0.6218254057241969
find all the files that have been modified exactly 2 days ago,['find -mtime 2'],0.4703361750670297,0.4922703681524304,0.572626047352845
Find all files that belongs to group Developer under /home directory,['find /home -group developer'],0.8985396083419646,0.8985396083419646,0.8985396083419646
Find all files that belong to group root,['find / -group root'],1.0,0.9426151476815119,1.0
Find all files under $1 not matching the regex '.*/\..*' and execute hashmove on each of them with the file path as its argument,"[""find $1 -type f -not -regex '.*/\\..*' -exec $0 hashmove '{}' \\;""]",0.8447744540225655,0.7636792870318873,0.8447744540225655
Find all the files under /etc directory which are larger than 100k,['find /etc -size +100k'],0.6984569896942305,0.6984569896942305,0.6984569896942305
Find all files under /somefolder matching the pattern expanded by $FILE_PATTERN in thier names,['find /somefolder -type f -name $FILE_PATTERN'],0.7641358389429771,0.7641358389429771,0.7641358389429771
Find all files under and below the current working directory with the word California in the file,['find . -type f -exec grep California {} \\; -print'],0.2719585431126317,0.2719585431126317,0.2719585431126317
Find all files under current directory,"['find ""`pwd`"" -type f']",0.07368276169123442,0.07368276169123442,0.12547530994780284
"Find all files under current directory and make them read-only for owner, read & writable by group and remove read-write-execute permission","['find . -type f -exec chmod u+r-wx,g+rw-x,o-rwx {} \\;']",0.03396050394772253,0.026849309035252115,0.026849309035252115
Find all files under current directory and run /tmp/clever.sh for each of them with each file path as an argument,['find . -type f -exec /tmp/clever.sh {} \\;'],1.0,1.0,1.0
Find all files under current directory and set read-write permission for owner and group and no permission for other for those directories,"['find . -type f -exec chmod ug=rw,o= {} \\;']",0.6360271962944155,0.05890667265389544,0.6360271962944155
"Find all files under current directory, calculate their md5sum",['find . -type f -print0 | parallel -0 -X md5sum'],0.4390119778859735,0.43409743954905483,0.4390119778859735
Find all files under current directory excluding hidden files,"[""find . -depth -path './.*' -prune -o -print""]",0.4163560894453206,0.4163560894453206,0.4163560894453206
Find all files under current directory matching the regex '.*\(\(error\|access\)\(_log\)?\|mod_jk\.log\)\.[0-9]+' in their paths,"[""find -type f -regex '.*\\(\\(error\\|access\\)\\(_log\\)?\\|mod_jk\\.log\\)\\.[0-9]+'""]",0.59560170506412,0.8823628300427756,0.5831597838127957
"find all files under the current directory that end in ""foo"" and execute somecommand on each quoted filename","['find . -name ""*.foo"" -exec somecommand ""{}"" \\;']",0.8326088998011751,0.8326088998011751,0.8326088998011751
Find all files under current directory that match the case insensitive regex .\|./.git and replace (all occurrences) the text matching the case insensitive regex expanded by $1 with $upper2 in these files,"['find . -type f \\! -iregex \'.\\|./.git\' -exec perl -i\'\' -pe ""s/$1/$upper2/gi"" {} +']",0.1755972344549688,0.5043543031894112,0.6489858074524709
Find all files under current directory that were modified more than 1 day ago,['find -mtime +1'],0.5155625728615272,0.5155625728615272,0.5155625728615272
"Find all files under the current directory whose filenames are not ""file.txt"", ignoring the case",['find . -maxdepth 1 -not -iname file.txt'],0.6085347703120026,0.6085347703120026,0.4507890390725709
Find all files under current directory with their timestamp and paths and print a sorted list,"['sort < <(find -printf ""%T@ %p\\n"")']",0.6581929831862333,0.5378426054436785,0.6581929831862333
Find all files with '.db' extension (case insensitive) that belong to user 'exampleuser' and were modified exactly 7 days ago under '/home' directory tree,"['find /home -user exampleuser -mtime 7 -iname "".db""']",0.5988224697266846,0.6578604061048401,0.6578604061048401
find all the files with the extension .xml and print them in a single line and check for the validity of a command by giving the file as input,['find . -name *.xml -print0 | xargs -n 1 -0 invalid_command'],0.34254049327980046,0.3891076372334138,0.5326996719783739
find all foo.bar files in the entire file system,['find / -name foo.bar -print'],0.46667868764277487,0.46667868764277487,0.4430299249356568
Find all hidden directories starting from the current directory,"['find . -type d -name "".*""']",0.44721324197212264,0.6615499565481687,0.8542837717889779
"Find all lines matching ""$USER"" in ""file"" and number the output",['grep  $USER file |nl'],0.554791407310483,0.554791407310483,0.554791407310483
"Finds all the log* files in /myDir recursively that are more than 7 days older, skipping already created .bz2 archives and compresses them.","[""find /myDir -name 'log*' -and -not -name '*.bz2' -ctime +7 -exec bzip2 -zv {} \\;""]",0.6654120471060555,0.6538942068444703,0.6654120471060555
Find all Makefile's in the current directory tree and look for line 235 in each of them,['find . -name Makefile -print0 | xargs -0 grep -nH $ | grep :235:'],0.3659990900089862,0.3500978006168293,0.3500978006168293
find all raw images in the current folder and pass them one at a time to the xargs command and enable parallel processing of the files,"[""find . -type f -iname '*.CR2' -print0 | xargs -0 -n 1 -P 8 -I {}""]",0.5143684596068148,0.5013031520184016,0.5584788065762102
find all regular file and create jw-htmlfiles.tar,"['find . -type f -name ""*html"" | xargs tar cvf jw-htmlfiles.tar -']",0.517667243389217,0.517667243389217,0.6653976814073697
"find all the regular/normal files ending with "".mod"" in a folder and send them as input to the remodup command","['find $DIR -name ""*.mod"" -type f -exec remodup {} \\;']",0.5957424802962225,0.5957424802962225,0.5957424802962225
find all the normal/regular files in the current directory and search for the word mail and display the file names,['find . -type f -exec grep -il mail'],0.17619852146756615,0.163473486917799,0.163473486917799
Find all regular files in the current directory tree and print a command to move them to the current directory,['find . -type f -exec echo mv -t . {} +'],0.6762746001551027,0.6762746001551027,0.6762746001551027
Find all regular files in the current directory tree last modified between 1 and 3 days ago and list them using format '%Tc %p\n',"[""find ./ -daystart -mtime -3 -type f  ! -mtime -1  -printf '%Tc %p\\n'""]",0.6625425779547187,0.6692074941172597,0.6154578354002224
Find all regular files in the current directory tree that have been modified within the last 10 minutes,['find . –type f -mmin -10'],0.8843865924896842,0.8843865924896842,0.8843865924896842
find all the regular/normal files in the current folder which have been accessed in the last 1440*24 hours and not modified in 1441*24 hours excluding those which are in the custom sub directory tree,['ionice -c 3 find  . -type f -amin -1440 -mmin +1441 -not -path custom/ -print0'],0.40333881339527067,0.330433561956604,0.4795175816899569
"find all the regular files in the current folder which start with a ""some text""","[""find . -type f -name '*some text*'""]",0.9219602423775934,0.8601391404758658,0.9219602423775934
"find all normal/regular files in the folder ""//path/to/source/Directory"" and calculate the md5sum of them and save the output to  file Output.txt","[""find //path/to/source/Directory -type f -exec md5sum {} + | awk '{print $0}' > Output.txt""]",0.7142098501924253,0.7366531078747467,0.7366531078747467
Find all regular files named postgis-2.0.0 under your home directory,"['find ~/ -type f -name ""postgis-2.0.0""']",0.8834272245390637,0.8834272245390637,0.928663927948396
Find all regular files that start with stat,['find . -type f –iname stat*'],0.7637483416234716,0.7637483416234716,0.7637483416234716
"Find all regular files under $DIR/tmp/daily/, sort them in reverse numerical order and copy the first two files to $DIR/tmp/weekly/","['find $DIR/tmp/daily/ -type f -printf ""%p\\n"" | sort -rn | head -n 2 | xargs -I{} cp {} $DIR/tmp/weekly/']",0.5876939994056223,0.5627489796686529,0.5925964946642402
Find all regular files under test directory,['find test -type f'],1.0,1.0,1.0
find all sqlite files in the current directory.,"['find ./ -name ""*.sqlite""']",0.7202093506938777,0.6741828005843544,0.7535410604845658
Find all SUID files .,['find /  -perm /u=s'],0.32834897578768363,0.42064368208940817,0.31127708631183204
Find all SUID set files under current directory and show a few lines of output from the beginning,['find . -perm /u=s | head'],0.4534219000288824,0.760856626273165,0.5576359270871534
find all the text files in current folder and force delete them,"['find . -name ""*.txt"" | xargs rm -rf']",0.5467146154457239,0.5885042532392443,0.5969741170267375
find all the text files in the current folder and do not  search in the sub directories,"['find -maxdepth 1 -iname ""*.txt""']",0.6774589959535858,0.6774589959535858,0.6774589959535858
Find all top level directories under current directory that doesn't contain a file/directory named 'bin',"[""comm -3 <(printf '%s\\n' */ | sed 's|/.*||' | sort) <(find */ -type d -name bin | cut -d/ -f1 | uniq)""]",0.2809981224896645,0.2761113033697818,0.17035688808461136
find all the video files in the folder /home/<user>,"['find /home/<user> -type f -exec file {} + | grep -E ""MPEG v4|EBML|Microsoft ASF|Macromedia Flash Video|WebM|Apple QuickTime movie|AVI""']",0.19843020093081531,0.2347131402901297,0.26727285752189994
find all the zip files in the current folder and create a tar ball of these zip files,"[""find . -type f -name '*.zip' -print0 | xargs -0 tar -xzf""]",0.4753544129866284,0.6642938531033458,0.4402366584737896
Find an inode and remove,['find . -inum 968746 -exec rm -i {} \\;'],0.3384151161584283,0.19737963088893049,0.599436050297482
Find and replace xxx with yyy in whole directory tree,"[""find . -type f -exec perl -pi -e 's|xxx|yyy|g' {} ;""]",0.5875067384600343,0.4344037886764654,0.5875067384600343
Find directories that are directly under $workspace_ts directory (no-subdirectories) and were modified less than 30 days ago,['find $workspace_ts -mindepth 1 -maxdepth 1 -type d -mtime -30'],1.0,0.7827844101269197,0.7827844101269197
Find directories that are directly under $workspace_ts directory (no-subdirectories) and were modified more than 30 days ago,['find $workspace_ts -mindepth 1 -maxdepth 1 -type d -mtime +30 -print'],0.6748601270818156,0.678578505408009,0.678578505408009
Find directories with permissions 777 and change them to 755 recursively,['find /home -type d -perm 777 -print -exec chmod 755 {} \\;'],0.7162808242027264,0.6614741116922155,0.6614741116922155
Find disk used space of only the target directory,['du --max-depth=0 ./directory'],0.3960405356485391,0.4073859897689783,0.39401077855846334
Find every JavaScript file in the wordpress directory tree,"[""find wordpress -name '*js'""]",0.7064583561294233,0.7064583561294233,0.833078701050083
Find executable files,['find . -perm -100 -print'],0.19750816408512006,0.3203759015876555,0.23135181197435825
"find the file ""filename.txt"" in the usr folder",['find /usr -name filename.txt -print'],0.740114051768759,0.740114051768759,0.740114051768759
Find files/directories named 'document' in the entire filesystem and in the directory tree '/usr' even if it's in a different partition without traversing to other devices/partitions,['find / /usr -xdev -name document -print'],0.45702149258233743,0.6181724357555985,0.3694247573013496
"Find files/directories under /users/tom that matches both the pattern ""*.pl"" and  ""*.pm""","['find /users/tom -name ""*.pl"" -name ""*.pm""']",0.6895874475988744,0.6895874475988744,0.9231855007745232
Find files/directories under current directory that matches the regex '/path/to/something'  in their paths,"[""find . -exec sh -c 'echo {} | grep -qi /path/to/something' \\; -print""]",0.3197413541016891,0.28407324374324566,0.31197440933603376
find files in the /usr/src directory with pattern` *.c  that larger than 100 Kilobytes,"[""find /usr/src -name '*.c' -size +100k -print""]",0.7070835353367598,0.7070835353367598,0.7070835353367598
Find files modified at least 5 days in the future,"['find . -newermt ""5 days""']",0.18503199561392897,0.0864628377812577,0.22294096366632918
Find files on the system accessed during the last 24 hours but not within the last hour,['find / -atime -1 -amin +60'],0.18468549510029797,0.4169648040789827,0.236380703484323
Find files that are empty,['find -empty -type -f'],0.44424794252656463,0.7242447986095324,0.44424794252656463
Find files that are orphaned,['find -nouser'],0.18879521773374403,0.24185529906145892,0.060645529630632806
Find files that don’t have 644 permissions,['find / -type f ! -perm 644'],0.5382277900156228,0.8942255541978509,0.5382277900156228
Find files with size more than 200557600B and which are more than 2 days old under  ${userdir}/${i}/incoming directory and remove them,['find ${userdir}/${i}/incoming -mtime +2 -type f -size +200557600c -exec rm {} \\;'],0.8318153021762246,0.990114107729754,0.8318153021762246
Finds if 'subversion' package is installed in system.,['yum list | grep subversion'],0.3970571327302042,0.3970571327302042,0.3970571327302042
Find links to file path/to/foo.txt,['find -L / -samefile path/to/foo.txt'],0.44163555672983246,0.4529909226232697,0.45805305937404517
find md5sum of a string stored in $pass,"['printf \'%s\' ""$pass"" | md5']",0.35340450826926706,0.557828481330433,0.35340450826926706
Finds PIDs of ssh sessions of all logged in users.,"[""pgrep -u w | grep ssh| awk '{print $1}' ssh""]",0.032461308519946816,0.5728446486705191,0.5914023853250444
"Finds recursively all files not having extension .o in '/path/' that contain 'pattern', and prints matched strings with string number and file name.","['grep --exclude=*.o -rnw \'/path/to/somewhere/\' -e ""pattern""']",0.29566865260221725,0.47423130825944004,0.2788562571073035
Find regular files that are larger than 2GB,['find . -type f -size +2G'],0.8843865924896842,0.8843865924896842,0.8843865924896842
find the regular js files which path does not contains '*/test/*'  and name does not contains '*-min-*' or '*console*',"['find . ! -path ""*/test/*"" -type f -name ""*.js"" ! -name ""*-min-*"" ! -name ""*console*""']",0.7574815650631299,0.8206946120890485,0.7574815650631299
"Find sqlite3 databases in the current directory tree, execute query 'SELECT * FROM table WHERE column1=""value""' on all of them, and search the result for ""value""","['find . -name ""*.db"" -type f | while read file ; do sqlite3 $file ""SELECT * FROM table WHERE column1=\'value\'"" | grep value ; if [ $? -eq 0 ] ; then echo $file ; fi done']",0.38814385211420754,0.38814385211420754,0.4008502373551573
Find strings with 'Features' in /var/run/dmesg.boot' file,['cat /var/run/dmesg.boot | grep Features'],0.792337113845252,0.7539910229036155,0.7539910229036155
"Find symbolic links in lpi104-6 and research/lpi104-6 to files whose pathnames end in ""file1""","['find lpi104-6 research/lpi104-6 -lname ""*file1""']",0.8455226559636276,0.7790282198659463,0.6563050005676885
Find symlinks in the current directory tree,['find . -type l | xargs ls -ld'],0.3425188550930455,0.3425188550930455,0.22183189744713475
Find the top level directories that contain a 'bin' directory in it or in one of it's sub-directories and print a sorted list to file b,"['find . -type d -name bin | cut -d/ -f1,2 | sort > b']",0.5214895574889641,0.5531400736453943,0.5531400736453943
Find writable files in the current directory tree,['find . -writable'],0.6305722688509002,0.6305722688509002,0.6305722688509002
"Force create a symbolic link to ""$f"" in ""~/my-existing-links/"" with name the basename of ""$f""","['ln -sf ""$f"" ""~/my-existing-links/$(basename $f)""']",0.8278874298940586,0.8278874298940586,0.8278874298940586
"forcibly and verbosely create a symbolic link named ""target"" to file ""source""",['ln -sfvn source target'],0.7549402855389528,0.8747394842931362,0.7955659151449485
Format the filename and modification time of files starting with t as a table on OSX,"[""stat -f 'File: %N Modified: %t%Sm' t* |column -t""]",0.4145180523515641,7.55459729340184e-155,0.11320849560245815
"Format space separated fields in ""filename"" as a table","[""column -t -s' ' filename""]",0.6802851880595757,0.6802851880595757,0.6802851880595757
"From a script, output the name of the script itself, without containing directories.",['basename $0'],1.268852357850863e-231,0.4845766087853281,0.37399962732073283
Gets a job with defined number back to the foreground.,['fg 1'],2.3917119842750254e-78,2.6444372049983823e-78,2.3917119842750254e-78
